city,state_name,lat,lng
Glenfield,North Dakota,47.4533296,-98.5673223
Grace City,North Dakota,47.5513859,-98.8053836
McHenry,North Dakota,47.576108,-98.5914904
Golden Valley,North Dakota,47.2908418,-102.0646172
Hazen,North Dakota,47.2944481,-101.622665
Pick City,North Dakota,47.5113887,-101.4537737
Medora,North Dakota,46.9139028,-103.5243536
Golva,North Dakota,46.7341788,-103.9863168
Dawson,North Dakota,46.8685954,-99.751495
Pettibone,North Dakota,47.1191585,-99.5195561
Robinson,North Dakota,47.1427682,-99.7812206
Buchanan,North Dakota,47.0624924,-98.8289956
Jamestown,North Dakota,46.9105438,-98.7084357
Kensal,North Dakota,47.3008296,-98.7334377
Medina,North Dakota,46.8938758,-99.2998334
Montpelier,North Dakota,46.7002601,-98.5900955
Pingree,North Dakota,47.163328,-98.9070537
Lincoln,North Dakota,46.7624938,-100.7004025
Regan,North Dakota,47.1580494,-100.528177
Valley City,North Dakota,46.9233129,-98.0031547
Dazey,North Dakota,47.1905449,-98.2017618
Fingal,North Dakota,46.7605329,-97.7903815
Kathryn,North Dakota,46.6780313,-97.968712
Leal,North Dakota,47.1052665,-98.3173158
Litchville,North Dakota,46.6535903,-98.1942616
Nome,North Dakota,46.6777529,-97.8103807
Oriska,North Dakota,46.9305334,-97.7889918
Pillsbury,North Dakota,47.2069306,-97.7906569
Alice,North Dakota,46.7619199,-97.5559299
Amenia,North Dakota,47.0049744,-97.2189763
Argusville,North Dakota,47.0521927,-96.9345275
Arthur,North Dakota,47.1041435,-97.2181431
Briarwood,North Dakota,46.7860752,-96.7970272
Buffalo,North Dakota,46.9196986,-97.5495386
Casselton,North Dakota,46.9005292,-97.2111999
Davenport,North Dakota,46.7141358,-97.0700892
Fargo,North Dakota,46.8771863,-96.7898034
Frontier,North Dakota,46.8005206,-96.8331391
Gardner,North Dakota,47.1471966,-96.9678613
Grandin,North Dakota,47.2369226,-97.001473
Harwood,North Dakota,46.9794115,-96.8806377
Horace,North Dakota,46.7588553,-96.9036971
Hunter,North Dakota,47.1905344,-97.2170321
Kindred,North Dakota,46.6485779,-97.0170323
Leonard,North Dakota,46.6519149,-97.2456467
Mapleton,North Dakota,46.8891375,-97.0525872
North River,North Dakota,46.9507978,-96.8025805
Page,North Dakota,47.1597055,-97.5712038
Prairie Rose,North Dakota,46.8174651,-96.8356389
Reile's Acres,North Dakota,46.9269129,-96.8664846
Dickinson,North Dakota,46.8791756,-102.7896242
Gladstone,North Dakota,46.8608403,-102.5679579
Richardton,North Dakota,46.8838957,-102.3157292
Almont,North Dakota,46.7252795,-101.5026443
Flasher,North Dakota,46.4561128,-101.2326433
Glen Ullin,North Dakota,46.8150051,-101.829877
Hebron,North Dakota,46.9005626,-102.0454416
Mandan,North Dakota,46.8266603,-100.8895762
New Salem,North Dakota,46.844999,-101.4112545
Carson,North Dakota,46.4177836,-101.5648653
Elgin,North Dakota,46.4038957,-101.8459791
Leith,North Dakota,46.3583395,-101.6365298
New Leipzig,North Dakota,46.3761171,-101.9398717
Braddock,North Dakota,46.5644311,-100.0909421
Hague,North Dakota,46.0285994,-99.9956683
Hazelton,North Dakota,46.4847126,-100.2795573
Linton,North Dakota,46.2666567,-100.2328916
Fredonia,North Dakota,46.3288597,-99.0956648
Gackle,North Dakota,46.6258113,-99.1420541
Napoleon,North Dakota,46.5034317076,-99.7620110415
Amidon,North Dakota,46.4822327,-103.3218466
Marmarth,North Dakota,46.2950062,-103.9207615
Verona,North Dakota,46.3638572,-98.0723229
Dickey,North Dakota,46.5369203,-98.4678716
Edgeley,North Dakota,46.3591377,-98.7156564
Jud,North Dakota,46.5260853,-98.8956607
Kulm,North Dakota,46.3019144,-98.9481624
LaMoure,North Dakota,46.3571915,-98.2945434
Marion,North Dakota,46.6072008,-98.3323162
Mott,North Dakota,46.3725031,-102.3271061
New England,North Dakota,46.5391751,-102.8682231
Regent,North Dakota,46.4216712,-102.555719
Elliott,North Dakota,46.4021898,-97.8148228
Enderlin,North Dakota,46.623028,-97.6014862
Fort Ransom,North Dakota,46.5208041,-97.9262128
Lisbon,North Dakota,46.4416344,-97.6812096
Wahpeton,North Dakota,46.2652367,-96.6059072
Dwight,North Dakota,46.3041254,-96.7381329
Fairmount,North Dakota,46.0549591,-96.6022941
Great Bend,North Dakota,46.1538473,-96.8020228
Hankinson,North Dakota,46.069681,-96.9017476
Lidgerwood,North Dakota,46.0755158,-97.1517554
Mantador,North Dakota,46.1652369,-96.9773059
Mooreton,North Dakota,46.26857,-96.8761923
Fort Yates,North Dakota,46.0869408,-100.6301271
Bucyrus,North Dakota,46.0638952,-102.7882137
Haynes,North Dakota,45.9741705,-102.4709914
Hettinger,North Dakota,46.0013946,-102.6368239
Reeder,North Dakota,46.1058393,-102.9454423
Forman,North Dakota,46.1077418,-97.6364861
Gwinner,North Dakota,46.2257963,-97.6625959
Havana,North Dakota,45.95024,-97.618988
Milnor,North Dakota,46.2591278,-97.4562022
Venturia,North Dakota,45.9985882,-99.5462279
Lehr,North Dakota,46.2796939,-99.3523336
Ellendale,North Dakota,46.0027502,-98.5270458
Forbes,North Dakota,45.9435847,-98.7820478
Fullerton,North Dakota,46.1652468,-98.4270443
Ludden,North Dakota,46.0085815,-98.1253803
Monango,North Dakota,46.1727475,-98.5945448
Oakes,North Dakota,46.1385787,-98.0903794
Bowman,North Dakota,46.1830618,-103.3949061
Gascoyne,North Dakota,46.1183391,-103.0798921
Rhame,North Dakota,46.2325063,-103.6554735
Circle D-KC Estates,Texas,30.1610157,-97.2349344
Taft Southwest,Texas,27.972997,-97.4056664
La Feria North,Texas,26.1778878,-97.8231565
Rolette,North Dakota,48.6608328,-99.841533
Rolla,North Dakota,48.8577837,-99.6179216
Saint John,North Dakota,48.9444517,-99.7109743
Westhope,North Dakota,48.9094642,-101.0207117
Willow City,North Dakota,48.6044426,-100.2943011
Souris,North Dakota,48.9097383,-100.6815394
Bathgate,North Dakota,48.8772124,-97.4761908
Cavalier,North Dakota,48.7938814,-97.6223098
Saint Thomas,North Dakota,48.619156,-97.4464703
Walhalla,North Dakota,48.9233284,-97.9181477
Bisbee,North Dakota,48.6258358,-99.3779181
Sarles,North Dakota,48.94584,-98.995961
Wales,North Dakota,48.8958373,-98.6026208
Columbus,North Dakota,48.9041993,-102.7804533
Sherwood,North Dakota,48.9600187,-101.632661
Tolley,North Dakota,48.7289124,-101.8273851
Berthold,North Dakota,48.313069,-101.7371077
Ryder,North Dakota,47.9175076,-101.677943
Sawyer,North Dakota,48.0897318,-101.0537653
Surrey,North Dakota,48.2364001,-101.1334901
Wildrose,North Dakota,48.6305843,-103.1843507
Williston,North Dakota,48.1469683,-103.6179745
Tioga,North Dakota,48.3972443,-102.938238
Balfour,North Dakota,47.9516711,-100.5345865
Bantry,North Dakota,48.4983324,-100.61041
Bergen,North Dakota,48.0016737,-100.7145903
Towner,North Dakota,48.3458325,-100.4054123
White Earth,North Dakota,48.380576,-102.7732376
Ross,North Dakota,48.3111302,-102.5465682
Stanley,North Dakota,48.3172413,-102.3904515
Balta,North Dakota,48.1666684,-100.0370779
Wolford,North Dakota,48.4986072,-99.7043077
Rugby,North Dakota,48.3688876,-99.9962463
Devils Lake,North Dakota,48.1144671057,-98.8585016453
Churchs Ferry,North Dakota,48.2691655,-99.1901343
Starkweather,North Dakota,48.4519507,-98.8837411
Adams,North Dakota,48.4213852,-98.0789893
Conway,North Dakota,48.2383254,-97.6750855
York,North Dakota,48.3127771,-99.5734685
Warwick,North Dakota,47.8549986,-98.7101069
Tolna,North Dakota,47.8272203,-98.4401019
Thompson,North Dakota,47.7735899,-97.109805
Watford City,North Dakota,47.8022412,-103.2832467
Benedict,North Dakota,47.8302812,-101.0823744
Wilton,North Dakota,47.1586039,-100.7834663
Coleharbor,North Dakota,47.5441651,-101.2237662
Ruso,North Dakota,47.8383369,-100.9334809
Turtle Lake,North Dakota,47.519998,-100.8901427
Underwood,North Dakota,47.4563859,-101.137096
Washburn,North Dakota,47.28916,-101.0290346
Sheyenne,North Dakota,47.8280543,-99.120122
Cathay,North Dakota,47.5533328,-99.4090075
Sykeston,North Dakota,47.4649985,-99.3995611
Sharon,North Dakota,47.5972143,-97.8939815
Binford,North Dakota,47.5619407,-98.3450977
Cooperstown,North Dakota,47.4444384,-98.1239843
Clifford,North Dakota,47.3480408,-97.4106449
Beulah,North Dakota,47.2633403,-101.7779462
Zap,North Dakota,47.2863966,-101.9226704
Stanton,North Dakota,47.3211099,-101.3815477
Beach,North Dakota,46.9180689,-104.0043728
Sentinel Butte,North Dakota,46.9183469,-103.8388108
Steele,North Dakota,46.8547065,-99.9159381
Tappen,North Dakota,46.8749848,-99.6364965
Tuttle,North Dakota,47.1435993,-99.9945518
Woodworth,North Dakota,47.1424948,-99.303169
Cleveland,North Dakota,46.8916539,-99.1178887
Courtenay,North Dakota,47.2222163,-98.5664877
Spiritwood Lake,North Dakota,47.0763803,-98.573153
Streeter,North Dakota,46.655257,-99.3539989
Bismarck,North Dakota,46.8083268,-100.7837392
Wing,North Dakota,47.1408239,-100.2790017
Center,North Dakota,47.1163849,-101.2995941
Wimbledon,North Dakota,47.1697143,-98.4598177
Rogers,North Dakota,47.0727638,-98.1995384
Sanborn,North Dakota,46.9422066,-98.2242589
Sibley,North Dakota,47.2172099,-97.9645436
Oxbow,North Dakota,46.672822,-96.810021
Ayr,North Dakota,47.0410893,-97.4906456
West Fargo,North Dakota,46.8749671,-96.900362
Tower City,North Dakota,46.9227548,-97.6739889
Belfield,North Dakota,46.8852906,-103.1996219
South Heart,North Dakota,46.8647341,-102.9915668
Taylor,North Dakota,46.9005624,-102.4251785
Strasburg,North Dakota,46.133601,-100.1615042
Berlin,North Dakota,46.3785823,-98.4898183
Sheldon,North Dakota,46.5858041,-97.4912041
Abercrombie,North Dakota,46.4477384,-96.7303557
Barney,North Dakota,46.2671819,-97.0006405
Wyndmere,North Dakota,46.2666272,-97.1323098
Christine,North Dakota,46.5735737,-96.8017479
Colfax,North Dakota,46.4694065,-96.8745267
Walcott,North Dakota,46.5488528,-96.9367514
Selfridge,North Dakota,46.0413892,-100.9251297
Solen,North Dakota,46.3888848,-100.7984628
Cayuga,North Dakota,46.0741286,-97.3842601
Cogswell,North Dakota,46.10691,-97.7820446
Rutland,North Dakota,46.0530186,-97.5089843
Ashley,North Dakota,46.0341408,-99.3715033
Wishek,North Dakota,46.2569184,-99.5570567
Zeeland,North Dakota,45.9699842,-99.8306727
Scranton,North Dakota,46.1480618,-103.1429501
McLendon-Chisholm,Texas,32.8423476,-96.3805389
Bruceville-Eddy,Texas,31.3051725,-97.251671
Little River-Academy,Texas,30.9862937,-97.3586138
Village of Tiki Island,Texas,29.297088,-94.917089
Belcourt,North Dakota,48.8391713,-99.7448688
Fort Totten,North Dakota,47.9799986,-98.9929005
Mandaree,North Dakota,47.729179,-102.6760243
Erie,North Dakota,47.1152573,-97.3878665
Cannon Ball,North Dakota,46.3894387,-100.5940114
White Shield,North Dakota,47.6613928,-101.8451675
Wheatland,North Dakota,46.907475,-97.345368
Hartley,Texas,35.8855927,-102.3968605
Lake Kiowa,Texas,33.5770541,-97.0130633
Briar,Texas,32.9951242,-97.5428007
Girard,Texas,33.3623119,-100.6628976
Elbert,Texas,33.2662152,-98.993959
Hermleigh,Texas,32.6351114,-100.7592804
Gardendale,Texas,32.0203969,-102.3801456
Lake Brownwood,Texas,31.8357048,-99.007831
Fort Hancock,Texas,31.2984585,-105.8452451
Canutillo,Texas,31.9114925,-106.6002687
Fabens,Texas,31.50234,-106.1585867
Christoval,Texas,31.1935006,-100.4987052
Coyanosa,Texas,31.24292,-103.0646052
Imperial,Texas,31.2729209,-102.6926497
Fort Hood,Texas,31.1346213,-97.7798268
Buna,Texas,30.4329842,-93.9624008
Evadale,Texas,30.3549303,-94.072681
Fort Davis,Texas,30.5882111,-103.8946253
Buchanan Dam,Texas,30.7399037,-98.4311413
Kingsland,Texas,30.6582405,-98.4405849
Brushy Creek,Texas,30.513532,-97.7397313
Jollyville,Texas,30.4427011,-97.7750088
Marathon,Texas,30.2051688,-103.2446205
Barton Creek,Texas,30.285206,-97.8691748
Lost Creek,Texas,30.2954838,-97.8444523
Garfield,Texas,30.187435,-97.5577771
Hudson Bend,Texas,30.4171444,-97.9291787
Harper,Texas,30.2999195,-99.2442144
Camp Swift,Texas,30.19077,-97.2922144
Lake View,Texas,29.4552263,-100.9445412
Mauriceville,Texas,30.2035419,-93.8662819
Central Gardens,Texas,29.9954913,-94.0140644
Cloverleaf,Texas,29.7782823,-95.1718772
Crosby,Texas,29.9118885,-95.0621512
Aldine,Texas,29.932445,-95.3802149
Atascocita,Texas,29.9988306,-95.1765978
Barrett,Texas,29.8799451,-95.0629848
Channelview,Texas,29.7760599,-95.1146533
Highlands,Texas,29.818836,-95.0560404
Comfort,Texas,29.967715,-98.9050337
Canyon Lake,Texas,29.8752177,-98.2625127
Lakehills,Texas,29.604672,-98.943086
Geronimo,Texas,29.6630045,-97.9669494
Kingsbury,Texas,29.6480061,-97.8280576
Fifth Street,Texas,29.5982899,-95.5513331
Four Corners,Texas,29.668566,-95.6577245
Fresno,Texas,29.5388465,-95.4474414
Greatwood,Texas,29.5541259,-95.6757811
Cross Mountain,Texas,29.645503,-98.659467
Lackland Air Force Base,Texas,29.3866929,-98.6179407
Louise,Texas,29.1113663,-96.4033018
Hungerford,Texas,29.3991341,-96.0769031
Knippa,Texas,29.2952364,-99.6372742
Bacliff,Texas,29.5068965,-94.992427
Bolivar Peninsula,Texas,29.4782878,-94.5799145
Blessing,Texas,28.8713733,-96.218021
Markham,Texas,28.9602581,-96.0652382
Bloomington,Texas,28.6477735,-96.8924852
Inez,Texas,28.9038756,-96.7880366
Bigfoot,Texas,29.0469112,-98.8666937
Hilltop,Texas,28.6930347,-99.1758669
Batesville,Texas,28.9510815,-99.6178287
La Pryor,Texas,28.9410814,-99.8497801
El Indio,Texas,28.5119284,-100.3111817
Fowlerton,Texas,28.4655476,-98.8108573
Brundage,Texas,28.5741496,-99.6686601
Catarina,Texas,28.3455475,-99.6133788
Botines,Texas,27.7564004,-99.4378156
Bruni,Texas,27.4261436,-98.8408552
La Presa,Texas,27.4000212,-99.4372623
Edroy,Texas,27.973628,-97.6761074
Concepcion,Texas,27.3936482,-98.3552871
Guerra,Texas,26.8831028,-98.8936402
Hebbronville,Texas,27.3067057,-98.6783517
Falcon Mesa,Texas,26.8728172,-99.2894813
Lopeño,Texas,26.7114378,-99.1100336
Airport Road Addition,Texas,27.2200435,-98.0994483
Encino,Texas,26.9361628,-98.1352829
Flowella,Texas,27.2164329,-98.0644475
El Refugio,Texas,26.340345,-98.755859
Falcon Heights,Texas,26.5589442,-99.1230884
Falcon Village,Texas,26.5614439,-99.1344774
Fronton,Texas,26.4070058,-99.0839196
Garceno,Texas,26.4064522,-98.9394735
La Puerta,Texas,26.3445116,-98.7450255
Las Lomas,Texas,26.3647884,-98.7753038
Citrus City,Texas,26.3264584,-98.3852951
Los Ebanos,Texas,26.2434051,-98.5616885
Faysville,Texas,26.4103453,-98.1352866
Havana,Texas,26.245072,-98.5094655
Lasara,Texas,26.4647894,-97.9111115
Lozano,Texas,26.1892413,-97.5410972
La Paloma,Texas,26.0459111,-97.667491
Laguna Heights,Texas,26.0800784,-97.2538639
Laureles,Texas,26.1092429,-97.4941516
Morse,Texas,36.0625353,-101.4754422
Dalhart,Texas,36.0594772,-102.5132497
Lipscomb,Texas,36.2333711,-100.2709665
Canadian,Texas,35.91282,-100.3820772
Borger,Texas,35.6678204,-101.3973876
Channing,Texas,35.6836536,-102.3301953
Cactus,Texas,36.0522574,-102.0023993
Dumas,Texas,35.8655949,-101.9732353
Adrian,Texas,35.2747775,-102.6652114
Amarillo,Texas,35.2219971,-101.8312969
Clarendon,Texas,34.9378289,-100.8881993
Quail,Texas,34.9097746,-100.398456
Samnorwood,Texas,35.0522736,-100.2806743
Canyon,Texas,34.9803342,-101.9188024
Claude,Texas,35.1117176,-101.3632223
Dimmitt,Texas,34.5509028,-102.3118607
Childress,Texas,34.4264529,-100.2040019
Bovina,Texas,34.5136823,-102.8829977
Chillicothe,Texas,34.2564709,-99.5167558
Seth Ward,Texas,34.2117373,-101.690175
Abernathy,Texas,33.8323038,-101.8429491
Spade,Texas,33.9262001,-102.1535093
Amherst,Texas,34.0103679,-102.4154645
Earth,Texas,34.2331373,-102.4107493
Crowell,Texas,33.983973,-99.7248158
Cashion Community,Texas,34.0356505,-98.5000546
Burkburnett,Texas,34.0978711,-98.5706134
Iowa Park,Texas,33.9514847,-98.6686709
Bellevue,Texas,33.6364933,-98.0139278
Byers,Texas,34.0681503,-98.1905989
Jolly,Texas,33.8639877,-98.3494937
Dean,Texas,33.9503748,-98.34616
Bowie,Texas,33.5589953,-97.8486457
Clarksville,Texas,33.6106648,-95.052722
Bogata,Texas,33.4706656,-95.2138351
Denison,Texas,33.7556593,-96.536658
Callisburg,Texas,33.6978844,-97.0088971
Blossom,Texas,33.6614962,-95.3857864
Deport,Texas,33.5262198,-95.3157832
Bailey,Texas,33.4320531,-96.1658091
Bonham,Texas,33.5773276,-96.1783111
Benjamin,Texas,33.5839808,-99.7923132
Archer City,Texas,33.5956593,-98.6256128
Dickens,Texas,33.6217516,-100.836521
Crosbyton,Texas,33.6600847,-101.2379276
Idalou,Texas,33.6664733,-101.6829424
Anton,Texas,33.8112013,-102.1637854
De Kalb,Texas,33.5087256,-94.616319
Cooper,Texas,33.3734427,-95.6882925
Bryson,Texas,33.1612263,-98.385607
Jacksboro,Texas,33.2184477,-98.1586558
Chico,Texas,33.2959463,-97.7989236
Aurora,Texas,33.0606784,-97.5033561
Bridgeport,Texas,33.2101155,-97.7547552
Decatur,Texas,33.2342834,-97.5861393
Argyle,Texas,33.1212321,-97.1833475
Aubrey,Texas,33.3042835,-96.986118
Justin,Texas,33.0848442,-97.2961286
Corinth,Texas,33.1540091,-97.0647322
Denton,Texas,33.2148412,-97.1330683
Celeste,Texas,33.2942791,-96.1946984
Caddo Mills,Texas,33.0656732,-96.2277554
Campbell,Texas,33.1481702,-95.9513564
Commerce,Texas,33.2470567,-95.8999656
Celina,Texas,33.3245586,-96.7844417
Allen,Texas,33.1031744,-96.6705503
Anna,Texas,33.3490012,-96.5485991
Blue Ridge,Texas,33.2978909,-96.4016498
Josephine,Texas,33.0612291,-96.3072028
Jayton,Texas,33.2481485,-100.5737264
Brownfield,Texas,33.1812035,-102.2743489
Cumby,Texas,33.1373366,-95.8394083
Daingerfield,Texas,33.031793,-94.7218731
Atlanta,Texas,33.1137419,-94.1643537
Aledo,Texas,32.6959643,-97.6022471
Cool,Texas,32.8001288,-98.001153
Pecan Acres,Texas,32.9701251,-97.4747432
Rendon,Texas,32.5762478,-97.2414023
Arlington,Texas,32.735687,-97.1080656
Azle,Texas,32.8951262,-97.5458565
Bedford,Texas,32.844017,-97.1430671
Benbrook,Texas,32.673188,-97.4605759
Blue Mound,Texas,32.8565166,-97.3389061
Hurst,Texas,32.8234621,-97.1705678
Keller,Texas,32.9345701,-97.251682
Kennedale,Texas,32.646801,-97.2258465
Colleyville,Texas,32.8809603,-97.155012
Crowley,Texas,32.5790251,-97.3625172
Dalworthington Gardens,Texas,32.7029102,-97.155289
Cedar Hill,Texas,32.5884689,-96.9561152
Cockrell Hill,Texas,32.7362421,-96.8869481
Balch Springs,Texas,32.7287413,-96.6227714
Carrollton,Texas,32.9537349,-96.8902816
Hutchins,Texas,32.6493,-96.7130521
Irving,Texas,32.8140177,-96.9488945
Coppell,Texas,32.9545687,-97.0150078
Dallas,Texas,32.7830556,-96.8066667
DeSoto,Texas,32.5898577,-96.8569451
Duncanville,Texas,32.6518004,-96.9083366
Ackerly,Texas,32.5264993,-101.71597
Anson,Texas,32.7565042,-99.896207
Albany,Texas,32.723452,-99.2973005
Breckenridge,Texas,32.7556768,-98.9022898
Jefferson,Texas,32.7573626,-94.3451926
Kaufman,Texas,32.5890238,-96.3088693
Combine,Texas,32.5884684,-96.5085994
Cottonwood,Texas,32.4679173,-96.3891501
Crandall,Texas,32.6279113,-96.4558196
Canton,Texas,32.5565244,-95.8632996
Arp,Texas,32.2254332,-95.0577207
Liberty City,Texas,32.4454257,-94.9485507
Clarksville City,Texas,32.5295896,-94.9029937
Oak Trail Shores,Texas,32.4887482,-97.8341983
Pecan Plantation,Texas,32.3604188,-97.6755816
Brazos Bend,Texas,32.477278,-97.76294
Cresson,Texas,32.5326369,-97.6178026
DeCordova,Texas,32.4298614,-97.6950267
Cleburne,Texas,32.3476438,-97.3866837
Alvarado,Texas,32.4065312,-97.2116782
Briaroaks,Texas,32.5034724,-97.3050152
Burleson,Texas,32.5420821,-97.3208492
Joshua,Texas,32.4615291,-97.3880732
Keene,Texas,32.3968092,-97.3239042
Bardwell,Texas,32.2690354,-96.6961027
Big Spring,Texas,32.250398,-101.4787356
Colorado City,Texas,32.3881745,-100.8645576
Blackwell,Texas,32.0868017,-100.3175971
Andrews,Texas,32.3187158,-102.5457155
Potosi,Texas,32.3292957,-99.6564729
Abilene,Texas,32.4487364,-99.7331439
